range,Precipitation,Hazen frequency,Parametre de  gumbel(u)
5859,0.0,0.13868241643783732,-0.6808563233585276
5860,0.0,0.13870608843859483,-0.6807699254718188
5861,0.0,0.13872976043935234,-0.6806835348654479
5862,0.0,0.13875343244010985,-0.6805971515369146
5863,0.0,0.13877710444086735,-0.6805107754837196
5864,0.0,0.13880077644162483,-0.6804244067033653
5865,0.0,0.13882444844238234,-0.6803380451933548
5866,0.0,0.13884812044313985,-0.6802516909511926
5867,0.0,0.13887179244389736,-0.6801653439743842
5868,0.0,0.13889546444465486,-0.6800790042604364
5869,0.0,0.13891913644541237,-0.6799926718068572
5870,0.0,0.13894280844616988,-0.6799063466111557
5871,0.0,0.1389664804469274,-0.679820028670842
5872,0.0,0.13899015244768487,-0.6797337179834277
5873,0.0,0.13901382444844237,-0.6796474145464254
5874,0.0,0.13903749644919988,-0.6795611183573487
5875,0.0,0.1390611684499574,-0.6794748294137126
5876,0.0,0.1390848404507149,-0.6793885477130331
5877,0.0,0.1391085124514724,-0.6793022732528278
5878,0.0,0.1391321844522299,-0.6792160060306145
5879,0.0,0.13915585645298742,-0.6791297460439132
5880,0.0,0.1391795284537449,-0.6790434932902444
5881,0.0,0.1392032004545024,-0.6789572477671302
5882,0.0,0.13922687245525991,-0.6788710094720933
5883,0.0,0.13925054445601742,-0.678784778402658
5884,0.0,0.13927421645677493,-0.6786985545563499
5885,0.0,0.13929788845753244,-0.6786123379306952
5886,0.0,0.13932156045828994,-0.6785261285232216
5887,0.0,0.13934523245904745,-0.6784399263314578
5888,0.0,0.13936890445980493,-0.6783537313529341
5889,0.0,0.13939257646056244,-0.6782675435851813
5890,0.0,0.13941624846131995,-0.6781813630257316
5891,0.0,0.13943992046207745,-0.6780951896721186
5892,0.0,0.13946359246283496,-0.6780090235218768
5893,0.0,0.13948726446359247,-0.6779228645725418
5894,0.0,0.13951093646434998,-0.6778367128216505
5895,0.0,0.13953460846510748,-0.6777505682667408
5896,0.0,0.13955828046586496,-0.6776644309053522
5897,0.0,0.13958195246662247,-0.6775783007350248
5898,0.0,0.13960562446737998,-0.6774921777532997
5899,0.0,0.1396292964681375,-0.6774060619577197
5900,0.0,0.139652968468895,-0.6773199533458287
5901,0.0,0.1396766404696525,-0.6772338519151714
5902,0.0,0.13970031247041,-0.6771477576632937
5903,0.0,0.1397239844711675,-0.677061670587743
5904,0.0,0.139747656471925,-0.6769755906860673
5905,0.0,0.1397713284726825,-0.6768895179558162
5906,0.0,0.13979500047344,-0.67680345239454
5907,0.0,0.13981867247419752,-0.6767173939997907
5908,0.0,0.13984234447495503,-0.6766313427691212
5909,0.0,0.13986601647571253,-0.6765452987000851
5910,0.0,0.13988968847647004,-0.6764592617902377
5911,0.0,0.13991336047722752,-0.6763732320371354
5912,0.0,0.13993703247798503,-0.6762872094383353
5913,0.0,0.13996070447874254,-0.6762011939913961
5914,0.0,0.13998437647950004,-0.6761151856938773
5915,0.0,0.14000804848025755,-0.6760291845433397
5916,0.0,0.14003172048101506,-0.6759431905373452
5917,0.0,0.14005539248177257,-0.6758572036734569
5918,0.0,0.14007906448253007,-0.675771223949239
5919,0.0,0.14010273648328755,-0.6756852513622569
5920,0.0,0.14012640848404506,-0.6755992859100767
5921,0.0,0.14015008048480257,-0.675513327590266
5922,0.0,0.14017375248556008,-0.6754273764003937
5923,0.0,0.14019742448631758,-0.6753414323380295
5924,0.0,0.1402210964870751,-0.6752554954007444
5925,0.0,0.1402447684878326,-0.6751695655861101
5926,0.0,0.1402684404885901,-0.6750836428917002
5927,0.0,0.1402921124893476,-0.6749977273150889
5928,0.0,0.1403157844901051,-0.6749118188538515
5929,0.0,0.1403394564908626,-0.6748259175055646
5930,0.0,0.1403631284916201,-0.6747400232678059
5931,0.0,0.14038680049237762,-0.6746541361381542
5932,0.0,0.14041047249313512,-0.6745682561141892
5933,0.0,0.14043414449389263,-0.6744823831934923
5934,0.0,0.14045781649465014,-0.6743965173736455
5935,0.0,0.14048148849540762,-0.6743106586522318
5936,0.0,0.14050516049616513,-0.674224807026836
5937,0.0,0.14052883249692263,-0.6741389624950431
5938,0.0,0.14055250449768014,-0.67405312505444
5939,0.0,0.14057617649843765,-0.6739672947026146
5940,0.0,0.14059984849919516,-0.6738814714371555
5941,0.0,0.14062352049995266,-0.6737956552556527
5942,0.0,0.14064719250071017,-0.6737098461556972
5943,0.0,0.14067086450146765,-0.6736240441348813
5944,0.0,0.14069453650222516,-0.6735382491907982
5945,0.0,0.14071820850298267,-0.6734524613210423
5946,0.0,0.14074188050374017,-0.6733666805232091
5947,0.0,0.14076555250449768,-0.6732809067948953
5948,0.0,0.1407892245052552,-0.6731951401336984
5949,0.0,0.1408128965060127,-0.6731093805372176
5950,0.0,0.1408365685067702,-0.6730236280030525
5951,0.0,0.14086024050752768,-0.6729378825288044
5952,0.0,0.1408839125082852,-0.6728521441120753
5953,0.0,0.1409075845090427,-0.6727664127504684
5954,0.0,0.1409312565098002,-0.6726806884415881
5955,0.0,0.14095492851055771,-0.67259497118304
5956,0.0,0.14097860051131522,-0.6725092609724306
5957,0.0,0.14100227251207273,-0.6724235578073674
5958,0.0,0.14102594451283024,-0.6723378616854593
5959,0.0,0.14104961651358772,-0.6722521726043165
5960,0.0,0.14107328851434522,-0.6721664905615492
5961,0.0,0.14109696051510273,-0.6720808155547701
5962,0.0,0.14112063251586024,-0.6719951475815921
5963,0.0,0.14114430451661775,-0.6719094866396295
5964,0.0,0.14116797651737525,-0.6718238327264977
5965,0.0,0.14119164851813276,-0.6717381858398133
5966,0.0,0.14121532051889027,-0.6716525459771935
5967,0.0,0.14123899251964775,-0.6715669131362573
5968,0.0,0.14126266452040526,-0.6714812873146241
5969,0.0,0.14128633652116276,-0.671395668509915
5970,0.0,0.14131000852192027,-0.6713100567197517
5971,0.0,0.14133368052267778,-0.6712244519417575
5972,0.0,0.1413573525234353,-0.6711388541735563
5973,0.0,0.1413810245241928,-0.6710532634127734
5974,0.0,0.1414046965249503,-0.670967679657035
5975,0.0,0.14142836852570778,-0.6708821029039687
5976,0.0,0.1414520405264653,-0.6707965331512026
5977,0.0,0.1414757125272228,-0.6707109703963665
5978,0.0,0.1414993845279803,-0.670625414637091
5979,0.0,0.1415230565287378,-0.6705398658710077
5980,0.0,0.14154672852949532,-0.6704543240957497
5981,0.0,0.14157040053025283,-0.6703687893089506
5982,0.0,0.14159407253101033,-0.6702832615082456
5983,0.0,0.14161774453176781,-0.6701977406912708
5984,0.0,0.14164141653252532,-0.6701122268556631
5985,0.0,0.14166508853328283,-0.6700267199990609
5986,0.0,0.14168876053404034,-0.6699412201191035
5987,0.0,0.14171243253479784,-0.6698557272134312
5988,0.0,0.14173610453555535,-0.6697702412796857
5989,0.0,0.14175977653631286,-0.6696847623155092
5990,0.0,0.14178344853707037,-0.6695992903185457
5991,0.0,0.14180712053782785,-0.6695138252864398
5992,0.0,0.14183079253858535,-0.6694283672168372
5993,0.0,0.14185446453934286,-0.6693429161073847
5994,0.0,0.14187813654010037,-0.6692574719557304
5995,0.0,0.14190180854085788,-0.6691720347595232
5996,0.0,0.14192548054161538,-0.6690866045164134
5997,0.0,0.1419491525423729,-0.669001181224052
5998,0.0,0.1419728245431304,-0.6689157648800913
5999,0.0,0.14199649654388788,-0.6688303554821846
6000,0.0,0.1420201685446454,-0.6687449530279861
6001,0.0,0.1420438405454029,-0.6686595575151516
6002,0.0,0.1420675125461604,-0.6685741689413374
6003,0.0,0.1420911845469179,-0.668488787304201
6004,0.0,0.14211485654767542,-0.6684034126014013
6005,0.0,0.14213852854843292,-0.668318044830598
6006,0.0,0.1421622005491904,-0.6682326839894519
6007,0.0,0.1421858725499479,-0.6681473300756248
6008,0.0,0.14220954455070542,-0.6680619830867794
6009,0.0,0.14223321655146293,-0.6679766430205801
6010,0.0,0.14225688855222043,-0.6678913098746918
6011,0.0,0.14228056055297794,-0.6678059836467808
6012,0.0,0.14230423255373545,-0.6677206643345139
6013,0.0,0.14232790455449296,-0.6676353519355597
6014,0.0,0.14235157655525044,-0.6675500464475876
6015,0.0,0.14237524855600794,-0.6674647478682676
6016,0.0,0.14239892055676545,-0.6673794561952714
6017,0.0,0.14242259255752296,-0.6672941714262715
6018,0.0,0.14244626455828047,-0.6672088935589413
6019,0.0,0.14246993655903797,-0.6671236225909555
6020,0.0,0.14249360855979548,-0.6670383585199899
6021,0.0,0.142517280560553,-0.6669531013437212
6022,0.0,0.14254095256131047,-0.6668678510598272
6023,0.0,0.14256462456206798,-0.6667826076659866
6024,0.0,0.14258829656282548,-0.6666973711598795
6025,0.0,0.142611968563583,-0.6666121415391866
6026,0.0,0.1426356405643405,-0.6665269188015902
6027,0.0,0.142659312565098,-0.6664417029447732
6028,0.0,0.14268298456585551,-0.6663564939664199
6029,0.0,0.14270665656661302,-0.6662712918642153
6030,0.0,0.1427303285673705,-0.6661860966358459
6031,0.0,0.142754000568128,-0.6661009082789986
6032,0.0,0.14277767256888552,-0.6660157267913618
6033,0.0,0.14280134456964302,-0.665930552170625
6034,0.0,0.14282501657040053,-0.6658453844144787
6035,0.0,0.14284868857115804,-0.6657602235206144
6036,0.0,0.14287236057191555,-0.6656750694867243
6037,0.0,0.14289603257267305,-0.6655899223105024
6038,0.0,0.14291970457343053,-0.6655047819896431
6039,0.0,0.14294337657418804,-0.6654196485218419
6040,0.0,0.14296704857494555,-0.6653345219047957
6041,0.0,0.14299072057570306,-0.6652494021362023
6042,0.0,0.14301439257646056,-0.6651642892137604
6043,0.0,0.14303806457721807,-0.6650791831351699
6044,0.0,0.14306173657797558,-0.6649940838981316
6045,0.0,0.1430854085787331,-0.6649089915003474
6046,0.0,0.14310908057949057,-0.6648239059395207
6047,0.0,0.14313275258024807,-0.6647388272133549
6048,0.0,0.14315642458100558,-0.6646537553195553
6049,0.0,0.1431800965817631,-0.6645686902558279
6050,0.0,0.1432037685825206,-0.66448363201988
6051,0.0,0.1432274405832781,-0.6643985806094197
6052,0.0,0.1432511125840356,-0.664313536022156
6053,0.0,0.14327478458479312,-0.6642284982557995
6054,0.0,0.1432984565855506,-0.6641434673080613
6055,0.0,0.1433221285863081,-0.6640584431766536
6056,0.0,0.1433458005870656,-0.6639734258592899
6057,0.0,0.14336947258782312,-0.6638884153536844
6058,0.0,0.14339314458858063,-0.6638034116575525
6059,0.0,0.14341681658933814,-0.6637184147686109
6060,0.0,0.14344048859009564,-0.6636334246845769
6061,0.0,0.14346416059085315,-0.663548441403169
6062,0.0,0.14348783259161063,-0.663463464922107
6063,0.0,0.14351150459236814,-0.6633784952391109
6064,0.0,0.14353517659312565,-0.6632935323519027
6065,0.0,0.14355884859388315,-0.6632085762582051
6066,0.0,0.14358252059464066,-0.6631236269557413
6067,0.0,0.14360619259539817,-0.6630386844422365
6068,0.0,0.14362986459615568,-0.6629537487154161
6069,0.0,0.14365353659691318,-0.6628688197730069
6070,0.0,0.14367720859767066,-0.6627838976127367
6071,0.0,0.14370088059842817,-0.6626989822323343
6072,0.0,0.14372455259918568,-0.6626140736295294
6073,0.0,0.1437482245999432,-0.662529171802053
6074,0.0,0.1437718966007007,-0.6624442767476366
6075,0.0,0.1437955686014582,-0.6623593884640134
6076,0.0,0.1438192406022157,-0.6622745069489172
6077,0.0,0.14384291260297322,-0.662189632200083
6078,0.0,0.1438665846037307,-0.6621047642152468
6079,0.0,0.1438902566044882,-0.6620199029921452
6080,0.0,0.1439139286052457,-0.6619350485285165
6081,0.0,0.14393760060600322,-0.6618502008220994
6082,0.0,0.14396127260676073,-0.6617653598706342
6083,0.0,0.14398494460751823,-0.661680525671862
6084,0.0,0.14400861660827574,-0.6615956982235245
6085,0.0,0.14403228860903325,-0.661510877523365
6086,0.0,0.14405596060979073,-0.6614260635691277
6087,0.0,0.14407963261054824,-0.6613412563585573
6088,0.0,0.14410330461130574,-0.6612564558894002
6089,0.0,0.14412697661206325,-0.6611716621594033
6090,0.0,0.14415064861282076,-0.661086875166315
6091,0.0,0.14417432061357827,-0.6610020949078843
6092,0.0,0.14419799261433577,-0.6609173213818614
6093,0.0,0.14422166461509328,-0.6608325545859973
6094,0.0,0.14424533661585076,-0.6607477945180446
6095,0.0,0.14426900861660827,-0.660663041175756
6096,0.0,0.14429268061736578,-0.6605782945568859
6097,0.0,0.14431635261812328,-0.6604935546591895
6098,0.0,0.1443400246188808,-0.660408821480423
6099,0.0,0.1443636966196383,-0.6603240950183437
6100,0.0,0.1443873686203958,-0.6602393752707095
6101,0.0,0.1444110406211533,-0.6601546622352801
6102,0.0,0.1444347126219108,-0.6600699559098155
6103,0.0,0.1444583846226683,-0.659985256292077
6104,0.0,0.1444820566234258,-0.6599005633798267
6105,0.0,0.14450572862418332,-0.6598158771708279
6106,0.0,0.14452940062494082,-0.6597311976628449
6107,0.0,0.14455307262569833,-0.6596465248536432
6108,0.0,0.14457674462645584,-0.6595618587409884
6109,0.0,0.14460041662721332,-0.6594771993226485
6110,0.0,0.14462408862797083,-0.6593925465963911
6111,0.0,0.14464776062872833,-0.6593079005599859
6112,0.0,0.14467143262948584,-0.6592232612112031
6113,0.0,0.14469510463024335,-0.6591386285478137
6114,0.0,0.14471877663100086,-0.6590540025675901
6115,0.0,0.14474244863175836,-0.6589693832683056
6116,0.0,0.14476612063251587,-0.6588847706477342
6117,0.0,0.14478979263327335,-0.6588001647036517
6118,0.0,0.14481346463403086,-0.6587155654338337
6119,0.0,0.14483713663478837,-0.6586309728360575
6120,0.0,0.14486080863554587,-0.6585463869081017
6121,0.0,0.14488448063630338,-0.6584618076477453
6122,0.0,0.1449081526370609,-0.6583772350527685
6123,0.0,0.1449318246378184,-0.6582926691209524
6124,0.0,0.1449554966385759,-0.6582081098500795
6125,0.0,0.14497916863933338,-0.6581235572379327
6126,0.0,0.1450028406400909,-0.6580390112822962
6127,0.0,0.1450265126408484,-0.6579544719809551
6128,0.0,0.1450501846416059,-0.6578699393316958
6129,0.0,0.1450738566423634,-0.6577854133323052
6130,0.0,0.14509752864312092,-0.6577008939805715
6131,0.0,0.14512120064387843,-0.6576163812742839
6132,0.0,0.14514487264463594,-0.6575318752112324
6133,0.0,0.14516854464539342,-0.6574473757892081
6134,0.0,0.14519221664615092,-0.657362883006003
6135,0.0,0.14521588864690843,-0.6572783968594103
6136,0.0,0.14523956064766594,-0.6571939173472238
6137,0.0,0.14526323264842345,-0.6571094444672387
6138,0.0,0.14528690464918095,-0.6570249782172511
6139,0.0,0.14531057664993846,-0.6569405185950579
6140,0.0,0.14533424865069597,-0.6568560655984568
6141,0.0,0.14535792065145345,-0.6567716192252472
6142,0.0,0.14538159265221096,-0.6566871794732286
6143,0.0,0.14540526465296846,-0.6566027463402023
6144,0.0,0.14542893665372597,-0.6565183198239699
6145,0.0,0.14545260865448348,-0.6564338999223343
6146,0.0,0.14547628065524099,-0.6563494866330994
6147,0.0,0.1454999526559985,-0.65626507995407
6148,0.0,0.145523624656756,-0.6561806798830521
6149,0.0,0.14554729665751348,-0.6560962864178521
6150,0.0,0.145570968658271,-0.656011899556278
6151,0.0,0.1455946406590285,-0.6559275192961386
6152,0.0,0.145618312659786,-0.6558431456352432
6153,0.0,0.1456419846605435,-0.6557587785714029
6154,0.0,0.14566565666130102,-0.6556744181024289
6155,0.0,0.14568932866205853,-0.6555900642261343
6156,0.0,0.14571300066281603,-0.6555057169403324
6157,0.0,0.1457366726635735,-0.655421376242838
6158,0.0,0.14576034466433102,-0.6553370421314664
6159,0.0,0.14578401666508853,-0.655252714604034
6160,0.0,0.14580768866584604,-0.6551683936583585
6161,0.0,0.14583136066660354,-0.6550840792922583
6162,0.0,0.14585503266736105,-0.6549997715035527
6163,0.0,0.14587870466811856,-0.6549154702900623
6164,0.0,0.14590237666887607,-0.654831175649608
6165,0.0,0.14592604866963355,-0.6547468875800126
6166,0.0,0.14594972067039105,-0.6546626060790992
6167,0.0,0.14597339267114856,-0.654578331144692
6168,0.0,0.14599706467190607,-0.6544940627746161
6169,0.0,0.14602073667266358,-0.6544098009666977
6170,0.0,0.14604440867342108,-0.6543255457187641
6171,0.0,0.1460680806741786,-0.6542412970286432
6172,0.0,0.1460917526749361,-0.6541570548941642
6173,0.0,0.14611542467569358,-0.6540728193131572
6174,0.0,0.14613909667645109,-0.6539885902834529
6175,0.0,0.1461627686772086,-0.6539043678028833
6176,0.0,0.1461864406779661,-0.6538201518692814
6177,0.0,0.1462101126787236,-0.6537359424804811
6178,0.0,0.14623378467948112,-0.6536517396343171
6179,0.0,0.14625745668023862,-0.6535675433286252
6180,0.0,0.14628112868099613,-0.6534833535612422
6181,0.0,0.1463048006817536,-0.6533991703300057
6182,0.0,0.14632847268251112,-0.6533149936327545
6183,0.0,0.14635214468326863,-0.653230823467328
6184,0.0,0.14637581668402613,-0.6531466598315667
6185,0.0,0.14639948868478364,-0.6530625027233123
6186,0.0,0.14642316068554115,-0.6529783521404073
6187,0.0,0.14644683268629866,-0.6528942080806949
6188,0.0,0.14647050468705616,-0.6528100705420197
6189,0.0,0.14649417668781364,-0.6527259395222269
6190,0.0,0.14651784868857115,-0.6526418150191627
6191,0.0,0.14654152068932866,-0.6525576970306745
6192,0.0,0.14656519269008617,-0.6524735855546103
6193,0.0,0.14658886469084367,-0.6523894805888193
6194,0.0,0.14661253669160118,-0.6523053821311515
6195,0.0,0.1466362086923587,-0.6522212901794582
6196,0.0,0.1466598806931162,-0.652137204731591
6197,0.0,0.14668355269387368,-0.6520531257854032
6198,0.0,0.14670722469463118,-0.6519690533387483
6199,0.0,0.1467308966953887,-0.6518849873894812
6200,0.0,0.1467545686961462,-0.6518009279354579
6201,0.0,0.1467782406969037,-0.6517168749745347
6202,0.0,0.1468019126976612,-0.6516328285045695
6203,0.0,0.14682558469841872,-0.6515487885234209
6204,0.0,0.1468492566991762,-0.6514647550289484
6205,0.0,0.1468729286999337,-0.6513807280190125
6206,0.0,0.14689660070069122,-0.6512967074914746
6207,0.0,0.14692027270144872,-0.6512126934441969
6208,0.0,0.14694394470220623,-0.6511286858750429
6209,0.0,0.14696761670296374,-0.6510446847818767
6210,0.0,0.14699128870372125,-0.6509606901625636
6211,0.0,0.14701496070447875,-0.6508767020149697
6212,0.0,0.14703863270523623,-0.6507927203369621
6213,0.0,0.14706230470599374,-0.6507087451264087
6214,0.0,0.14708597670675125,-0.6506247763811785
6215,0.0,0.14710964870750876,-0.6505408140991412
6216,0.0,0.14713332070826626,-0.6504568582781679
6217,0.0,0.14715699270902377,-0.6503729089161302
6218,0.0,0.14718066470978128,-0.6502889660109006
6219,0.0,0.14720433671053879,-0.6502050295603531
6220,0.0,0.14722800871129627,-0.650121099562362
6221,0.0,0.14725168071205377,-0.6500371760148027
6222,0.0,0.14727535271281128,-0.6499532589155517
6223,0.0,0.1472990247135688,-0.6498693482624864
6224,0.0,0.1473226967143263,-0.6497854440534853
6225,0.0,0.1473463687150838,-0.6497015462864271
6226,0.0,0.1473700407158413,-0.6496176549591922
6227,0.0,0.14739371271659882,-0.6495337700696617
6228,0.0,0.1474173847173563,-0.6494498916157178
6229,0.0,0.1474410567181138,-0.6493660195952429
6230,0.0,0.1474647287188713,-0.6492821540061212
6231,0.0,0.14748840071962882,-0.6491982948462376
6232,0.0,0.14751207272038633,-0.6491144421134776
6233,0.0,0.14753574472114384,-0.6490305958057279
6234,0.0,0.14755941672190134,-0.648946755920876
6235,0.0,0.14758308872265885,-0.6488629224568107
6236,0.0,0.14760676072341633,-0.648779095411421
6237,0.0,0.14763043272417384,-0.6486952747825974
6238,0.0,0.14765410472493135,-0.6486114605682312
6239,0.0,0.14767777672568885,-0.6485276527662145
6240,0.0,0.14770144872644636,-0.6484438513744406
6241,0.0,0.14772512072720387,-0.6483600563908032
6242,0.0,0.14774879272796138,-0.6482762678131976
6243,0.0,0.14777246472871888,-0.6481924856395196
6244,0.0,0.14779613672947636,-0.6481087098676659
6245,0.0,0.14781980873023387,-0.6480249404955342
6246,0.0,0.14784348073099138,-0.6479411775210232
6247,0.0,0.14786715273174889,-0.6478574209420324
6248,0.0,0.1478908247325064,-0.6477736707564624
6249,0.0,0.1479144967332639,-0.6476899269622144
6250,0.0,0.1479381687340214,-0.6476061895571908
6251,0.0,0.14796184073477892,-0.6475224585392949
6252,0.0,0.1479855127355364,-0.6474387339064308
6253,0.0,0.1480091847362939,-0.6473550156565034
6254,0.0,0.1480328567370514,-0.6472713037874188
6255,0.0,0.14805652873780892,-0.6471875982970839
6256,0.0,0.14808020073856643,-0.6471038991834065
6257,0.0,0.14810387273932393,-0.6470202064442954
6258,0.0,0.14812754474008144,-0.6469365200776599
6259,0.0,0.14815121674083895,-0.6468528400814108
6260,0.0,0.14817488874159643,-0.6467691664534595
6261,0.0,0.14819856074235394,-0.6466854991917185
6262,0.0,0.14822223274311144,-0.6466018382941007
6263,0.0,0.14824590474386895,-0.6465181837585205
6264,0.0,0.14826957674462646,-0.646434535582893
6265,0.0,0.14829324874538397,-0.6463508937651342
6266,0.0,0.14831692074614147,-0.646267258303161
6267,0.0,0.14834059274689898,-0.6461836291948911
6268,0.0,0.14836426474765646,-0.6461000064382435
6269,0.0,0.14838793674841397,-0.6460163900311375
6270,0.0,0.14841160874917148,-0.6459327799714937
6271,0.0,0.14843528074992898,-0.6458491762572338
6272,0.0,0.1484589527506865,-0.6457655788862797
6273,0.0,0.148482624751444,-0.6456819878565551
6274,0.0,0.1485062967522015,-0.6455984031659837
6275,0.0,0.148529968752959,-0.6455148248124909
6276,0.0,0.1485536407537165,-0.6454312527940027
6277,0.0,0.148577312754474,-0.6453476871084456
6278,0.0,0.1486009847552315,-0.6452641277537476
6279,0.0,0.14862465675598902,-0.6451805747278374
6280,0.0,0.14864832875674652,-0.6450970280286444
6281,0.0,0.14867200075750403,-0.6450134876540992
6282,0.0,0.14869567275826154,-0.644929953602133
6283,0.0,0.14871934475901905,-0.6448464258706783
6284,0.0,0.14874301675977653,-0.644762904457668
6285,0.0,0.14876668876053403,-0.6446793893610363
6286,0.0,0.14879036076129154,-0.6445958805787182
6287,0.0,0.14881403276204905,-0.6445123781086494
6288,0.0,0.14883770476280656,-0.6444288819487667
6289,0.0,0.14886137676356406,-0.6443453920970077
6290,0.0,0.14888504876432157,-0.644261908551311
6291,0.0,0.14890872076507908,-0.6441784313096162
6292,0.0,0.14893239276583656,-0.6440949603698634
6293,0.0,0.14895606476659407,-0.6440114957299937
6294,0.0,0.14897973676735157,-0.6439280373879493
6295,0.0,0.14900340876810908,-0.6438445853416735
6296,0.0,0.1490270807688666,-0.64376113958911
6297,0.0,0.1490507527696241,-0.6436777001282032
6298,0.0,0.1490744247703816,-0.6435942669568994
6299,0.0,0.1490980967711391,-0.6435108400731447
6300,0.0,0.1491217687718966,-0.6434274194748871
6301,0.0,0.1491454407726541,-0.6433440051600743
6302,0.0,0.1491691127734116,-0.6432605971266558
6303,0.0,0.1491927847741691,-0.6431771953725819
6304,0.0,0.14921645677492662,-0.6430937998958032
6305,0.0,0.14924012877568413,-0.6430104106942721
6306,0.0,0.14926380077644164,-0.6429270277659409
6307,0.0,0.14928747277719912,-0.6428436511087636
6308,0.0,0.14931114477795662,-0.6427602807206947
6309,0.0,0.14933481677871413,-0.6426769165996895
6310,0.0,0.14935848877947164,-0.6425935587437045
6311,0.0,0.14938216078022915,-0.6425102071506966
6312,0.0,0.14940583278098665,-0.6424268618186242
6313,0.0,0.14942950478174416,-0.6423435227454461
6314,0.0,0.14945317678250167,-0.6422601899291223
6315,0.0,0.14947684878325915,-0.6421768633676135
6316,0.0,0.14950052078401666,-0.6420935430588811
6317,0.0,0.14952419278477416,-0.6420102290008879
6318,0.0,0.14954786478553167,-0.641926921191597
6319,0.0,0.14957153678628918,-0.6418436196289727
6320,0.0,0.14959520878704669,-0.6417603243109803
6321,0.0,0.1496188807878042,-0.6416770352355858
6322,0.0,0.1496425527885617,-0.6415937524007561
6323,0.0,0.14966622478931918,-0.6415104758044587
6324,0.0,0.1496898967900767,-0.6414272054446626
6325,0.0,0.1497135687908342,-0.641343941319337
6326,0.0,0.1497372407915917,-0.6412606834264526
6327,0.0,0.1497609127923492,-0.6411774317639803
6328,0.0,0.14978458479310672,-0.6410941863298926
6329,0.0,0.14980825679386423,-0.6410109471221623
6330,0.0,0.14983192879462173,-0.6409277141387634
6331,0.0,0.1498556007953792,-0.6408444873776707
6332,0.0,0.14987927279613672,-0.6407612668368599
6333,0.0,0.14990294479689423,-0.640678052514307
6334,0.0,0.14992661679765173,-0.64059484440799
6335,0.0,0.14995028879840924,-0.6405116425158869
6336,0.0,0.14997396079916675,-0.6404284468359769
6337,0.0,0.14999763279992426,-0.6403452573662397
6338,0.0,0.15002130480068177,-0.6402620741046566
6339,0.0,0.15004497680143924,-0.6401788970492093
6340,0.0,0.15006864880219675,-0.6400957261978799
6341,0.0,0.15009232080295426,-0.6400125615486523
6342,0.0,0.15011599280371177,-0.6399294030995107
6343,0.0,0.15013966480446927,-0.6398462508484404
6344,0.0,0.15016333680522678,-0.6397631047934274
6345,0.0,0.1501870088059843,-0.6396799649324585
6346,0.0,0.1502106808067418,-0.6395968312635217
6347,0.0,0.15023435280749928,-0.6395137037846057
6348,0.0,0.15025802480825678,-0.6394305824936998
6349,0.0,0.1502816968090143,-0.6393474673887946
6350,0.0,0.1503053688097718,-0.6392643584678811
6351,0.0,0.1503290408105293,-0.6391812557289517
6352,0.0,0.15035271281128681,-0.6390981591699991
6353,0.0,0.15037638481204432,-0.6390150687890175
6354,0.0,0.15040005681280183,-0.6389319845840012
6355,0.0,0.1504237288135593,-0.6388489065529461
6356,0.0,0.15044740081431682,-0.6387658346938484
6357,0.0,0.15047107281507432,-0.6386827690047056
6358,0.0,0.15049474481583183,-0.6385997094835154
6359,0.0,0.15051841681658934,-0.6385166561282772
6360,0.0,0.15054208881734685,-0.6384336089369909
6361,0.0,0.15056576081810435,-0.638350567907657
6362,0.0,0.15058943281886186,-0.638267533038277
6363,0.0,0.15061310481961934,-0.6381845043268536
6364,0.0,0.15063677682037685,-0.6381014817713899
6365,0.0,0.15066044882113436,-0.63801846536989
6366,0.0,0.15068412082189186,-0.6379354551203591
6367,0.0,0.15070779282264937,-0.6378524510208028
6368,0.0,0.15073146482340688,-0.637769453069228
6369,0.0,0.1507551368241644,-0.6376864612636421
6370,0.0,0.1507788088249219,-0.6376034756020535
6371,0.0,0.15080248082567937,-0.6375204960824719
6372,0.0,0.15082615282643688,-0.6374375227029067
6373,0.0,0.1508498248271944,-0.6373545554613692
6374,0.0,0.1508734968279519,-0.6372715943558713
6375,0.0,0.1508971688287094,-0.6371886393844256
6376,0.0,0.1509208408294669,-0.6371056905450455
6377,0.0,0.15094451283022442,-0.6370227478357454
6378,0.0,0.15096818483098193,-0.6369398112545407
6379,0.0,0.1509918568317394,-0.6368568807994475
6380,0.0,0.15101552883249691,-0.6367739564684823
6381,0.0,0.15103920083325442,-0.636691038259663
6382,0.0,0.15106287283401193,-0.6366081261710085
6383,0.0,0.15108654483476944,-0.6365252202005378
6384,0.0,0.15111021683552694,-0.6364423203462716
6385,0.0,0.15113388883628445,-0.6363594266062307
6386,0.0,0.15115756083704196,-0.6362765389784372
6387,0.0,0.15118123283779944,-0.6361936574609142
6388,0.0,0.15120490483855695,-0.6361107820516849
6389,0.0,0.15122857683931445,-0.6360279127487741
6390,0.0,0.15125224884007196,-0.6359450495502071
6391,0.0,0.15127592084082947,-0.6358621924540101
6392,0.0,0.15129959284158698,-0.6357793414582101
6393,0.0,0.15132326484234448,-0.635696496560835
6394,0.0,0.151346936843102,-0.6356136577599136
6395,0.0,0.15137060884385947,-0.6355308250534754
6396,0.0,0.15139428084461698,-0.6354479984395507
6397,0.0,0.1514179528453745,-0.6353651779161709
6398,0.0,0.151441624846132,-0.6352823634813679
